<<<<<<< HEAD
0.765833,7175
0.793333,6824
0.769167,5464
0.7525,7013
0.735833,7273
0.75,7534
0.755833,7286
0.715833,5786
0.6925,6299
0.700833,6544
0.720833,6883
0.726667,6784
0.706667,7347
0.719167,7605
0.723333,7148
0.678333,7865
0.635833,4549
0.635833,6530
0.649167,7006
0.6675,7375
0.695833,7765
0.7025,7582
0.661667,6053
0.653333,5255
0.703333,6917
0.728333,7040
0.685,7697
0.706667,7713
0.764167,7350
0.753333,6140
0.696667,5810
0.7075,6034
0.725833,6864
0.736667,7112
0.696667,6203
0.703333,7504
0.659167,5976
0.61,8227
0.583333,7525
0.5775,7767
0.599167,7870
0.6125,7804
0.633333,8009
0.608333,8714
0.58,7333
0.580833,6869
0.623333,4073
0.5525,7591
0.546667,7720
0.599167,8167
0.65,8395
0.529167,7907
0.514167,7436
0.55,7538
0.635,7733
0.65,7393
0.619167,7415
0.5425,8555
0.526667,6889
0.520833,6778
0.590833,4639
0.6575,7572
0.6575,7328
0.615,8156
0.554167,7965
0.415833,3510
0.383333,5478
0.446667,6392
0.514167,7691
0.435,7570
0.4375,7282
0.393333,7109
0.521667,6639
0.561667,5875
0.468333,7534
0.455833,7461
0.5225,7509
0.563333,5424
0.484167,8090
0.464167,6824
0.4875,7058
0.544167,7466
0.5875,7693
0.55,7359
0.545833,7444
0.53,7852
0.4775,4459
0.44,22
0.318182,1096
0.3575,5566
0.365833,5986
0.355,5847
0.343333,5138
0.325833,5107
0.319167,5259
0.280833,5686
0.295833,5035
0.352174,5315
0.361667,5992
0.389167,6536
0.420833,6852
0.485,6269
0.343333,4094
0.289167,5495
0.321667,5445
0.345,5698
0.325,5629
0.3425,4669
0.380833,5499
0.374167,5634
0.353333,5146
0.34,2425
0.368333,3910
0.278333,2277
0.245833,2424
0.313333,5087
0.291667,3959
0.296667,5260
0.28087,5323
0.298333,5668
0.298333,5191
0.3475,4649
0.4525,6234
0.475833,6606
0.438333,5729
0.255833,5375
0.320833,5008
0.381667,5582
0.384167,3228
0.435833,5170
0.353333,5501
0.2975,5319
0.295833,5532
0.281667,5611
0.324167,5047
0.3625,3786
0.393333,4585
0.410833,5557
0.3325,5267
0.33,4128
0.326667,3623
0.265833,1749
0.245833,1787
0.231304,920
0.291304,1013
0.243333,441
0.254167,2114
0.253333,3095
0.253333,1341
0.255833,1796
0.215833,2729
>>>>>>> 25f806fc36f3cda7faee1ce94cddaadf755880bc
